0 0
1e-05 3
2e-05 12
3e-05 9
4e-05 6
5e-05 14
6e-05 14
7e-05 12
8e-05 8
9e-05 11
0.0001 10
0.00011 9
0.00012 11
0.00013 13
0.00014 5
0.00015 11
0.00016 8
0.00017 9
0.00018 11
0.00019 8
0.0002 10
0.00021 18
0.00022 11
0.00023 11
0.00024 16
0.00025 8
0.00026 8
0.00027 8
0.00028 14
0.00029 13
0.0003 12
0.00031 10
0.00032 12
0.00033 7
0.00034 13
0.00035 6
0.00036 7
0.00037 4
0.00038 8
0.00039 13
0.0004 9
0.00041 13
0.00042 5
0.00043 9
0.00044 13
0.00045 10
0.00046 15
0.00047 7
0.00048 8
0.00049 19
0.0005 17
0.00051 11
0.00052 12
0.00053 8
0.00054 4
0.00055 8
0.00056 12
0.00057 10
0.00058 14
0.00059 9
0.0006 7
0.00061 15
0.00062 8
0.00063 8
0.00064 13
0.00065 11
0.00066 10
0.00067 8
0.00068 11
0.00069 7
0.0007 6
0.00071 11
0.00072 8
0.00073 9
0.00074 9
0.00075 6
0.00076 10
0.00077 11
0.00078 10
0.00079 12
0.0008 11
0.00081 13
0.00082 8
0.00083 6
0.00084 8
0.00085 14
0.00086 5
0.00087 8
0.00088 10
0.00089 12
0.0009 10
0.00091 8
0.00092 10
0.00093 16
0.00094 13
0.00095 12
0.00096 4
0.00097 11
0.00098 9
0.00099 9
0.001 9
