0 0
1e-05 14
2e-05 7
3e-05 9
4e-05 8
5e-05 7
6e-05 12
7e-05 10
8e-05 5
9e-05 12
0.0001 10
0.00011 15
0.00012 9
0.00013 7
0.00014 7
0.00015 13
0.00016 13
0.00017 10
0.00018 9
0.00019 10
0.0002 10
0.00021 7
0.00022 5
0.00023 12
0.00024 10
0.00025 9
0.00026 10
0.00027 7
0.00028 3
0.00029 11
0.0003 7
0.00031 7
0.00032 7
0.00033 10
0.00034 11
0.00035 8
0.00036 7
0.00037 10
0.00038 9
0.00039 10
0.0004 8
0.00041 4
0.00042 10
0.00043 10
0.00044 11
0.00045 7
0.00046 6
0.00047 9
0.00048 6
0.00049 8
0.0005 9
0.00051 9
0.00052 8
0.00053 7
0.00054 6
0.00055 8
0.00056 10
0.00057 7
0.00058 10
0.00059 14
0.0006 16
0.00061 4
0.00062 7
0.00063 8
0.00064 8
0.00065 9
0.00066 8
0.00067 9
0.00068 7
0.00069 9
0.0007 11
0.00071 11
0.00072 16
0.00073 7
0.00074 11
0.00075 6
0.00076 9
0.00077 5
0.00078 10
0.00079 6
0.0008 9
0.00081 6
0.00082 7
0.00083 8
0.00084 10
0.00085 7
0.00086 11
0.00087 9
0.00088 12
0.00089 8
0.0009 9
0.00091 15
0.00092 9
0.00093 14
0.00094 6
0.00095 5
0.00096 13
0.00097 11
0.00098 9
0.00099 11
0.001 13
