0 0
1e-05 12
2e-05 12
3e-05 11
4e-05 11
5e-05 2
6e-05 9
7e-05 6
8e-05 12
9e-05 5
0.0001 10
0.00011 10
0.00012 7
0.00013 7
0.00014 7
0.00015 14
0.00016 8
0.00017 10
0.00018 11
0.00019 8
0.0002 6
0.00021 11
0.00022 6
0.00023 4
0.00024 11
0.00025 11
0.00026 10
0.00027 8
0.00028 12
0.00029 8
0.0003 11
0.00031 7
0.00032 8
0.00033 13
0.00034 12
0.00035 15
0.00036 8
0.00037 16
0.00038 6
0.00039 9
0.0004 14
0.00041 8
0.00042 7
0.00043 10
0.00044 6
0.00045 11
0.00046 14
0.00047 7
0.00048 13
0.00049 8
0.0005 10
0.00051 7
0.00052 11
0.00053 14
0.00054 10
0.00055 9
0.00056 14
0.00057 9
0.00058 6
0.00059 8
0.0006 10
0.00061 10
0.00062 16
0.00063 9
0.00064 8
0.00065 13
0.00066 14
0.00067 9
0.00068 10
0.00069 15
0.0007 8
0.00071 7
0.00072 9
0.00073 10
0.00074 7
0.00075 10
0.00076 8
0.00077 10
0.00078 8
0.00079 7
0.0008 4
0.00081 5
0.00082 9
0.00083 15
0.00084 9
0.00085 13
0.00086 5
0.00087 6
0.00088 9
0.00089 9
0.0009 10
0.00091 7
0.00092 5
0.00093 2
0.00094 9
0.00095 7
0.00096 14
0.00097 8
0.00098 8
0.00099 11
0.001 7
