0 0
1e-05 10
2e-05 7
3e-05 7
4e-05 12
5e-05 10
6e-05 6
7e-05 8
8e-05 11
9e-05 7
0.0001 12
0.00011 3
0.00012 10
0.00013 10
0.00014 7
0.00015 4
0.00016 10
0.00017 17
0.00018 13
0.00019 11
0.0002 9
0.00021 10
0.00022 14
0.00023 15
0.00024 12
0.00025 5
0.00026 11
0.00027 9
0.00028 7
0.00029 5
0.0003 13
0.00031 12
0.00032 6
0.00033 10
0.00034 6
0.00035 9
0.00036 11
0.00037 8
0.00038 11
0.00039 9
0.0004 9
0.00041 13
0.00042 14
0.00043 15
0.00044 6
0.00045 12
0.00046 8
0.00047 7
0.00048 9
0.00049 5
0.0005 12
0.00051 15
0.00052 6
0.00053 13
0.00054 9
0.00055 6
0.00056 7
0.00057 12
0.00058 14
0.00059 9
0.0006 8
0.00061 5
0.00062 7
0.00063 15
0.00064 12
0.00065 5
0.00066 10
0.00067 11
0.00068 10
0.00069 7
0.0007 12
0.00071 13
0.00072 5
0.00073 11
0.00074 12
0.00075 13
0.00076 10
0.00077 12
0.00078 7
0.00079 9
0.0008 5
0.00081 18
0.00082 8
0.00083 11
0.00084 3
0.00085 8
0.00086 11
0.00087 12
0.00088 9
0.00089 12
0.0009 10
0.00091 13
0.00092 10
0.00093 7
0.00094 9
0.00095 16
0.00096 10
0.00097 6
0.00098 8
0.00099 12
0.001 14
