0 75
1e-05 11
2e-05 13
3e-05 9
4e-05 10
5e-05 10
6e-05 10
7e-05 7
8e-05 10
9e-05 11
0.0001 6
0.00011 10
0.00012 11
0.00013 8
0.00014 9
0.00015 10
0.00016 11
0.00017 3
0.00018 6
0.00019 10
0.0002 11
0.00021 8
0.00022 10
0.00023 7
0.00024 10
0.00025 9
0.00026 9
0.00027 8
0.00028 12
0.00029 7
0.0003 11
0.00031 11
0.00032 11
0.00033 12
0.00034 4
0.00035 11
0.00036 8
0.00037 4
0.00038 11
0.00039 10
0.0004 13
0.00041 6
0.00042 13
0.00043 7
0.00044 11
0.00045 14
0.00046 6
0.00047 9
0.00048 6
0.00049 8
0.0005 3
0.00051 8
0.00052 6
0.00053 7
0.00054 8
0.00055 8
0.00056 11
0.00057 9
0.00058 9
0.00059 11
0.0006 5
0.00061 13
0.00062 9
0.00063 12
0.00064 7
0.00065 8
0.00066 6
0.00067 7
0.00068 7
0.00069 9
0.0007 11
0.00071 9
0.00072 12
0.00073 12
0.00074 10
0.00075 15
0.00076 11
0.00077 7
0.00078 12
0.00079 7
0.0008 7
0.00081 11
0.00082 8
0.00083 4
0.00084 13
0.00085 9
0.00086 12
0.00087 8
0.00088 6
0.00089 12
0.0009 6
0.00091 7
0.00092 17
0.00093 10
0.00094 6
0.00095 6
0.00096 4
0.00097 8
0.00098 12
0.00099 11
0.001 13
