0 0
1e-05 6
2e-05 5
3e-05 11
4e-05 10
5e-05 8
6e-05 9
7e-05 7
8e-05 6
9e-05 7
0.0001 6
0.00011 8
0.00012 11
0.00013 11
0.00014 11
0.00015 8
0.00016 6
0.00017 11
0.00018 9
0.00019 7
0.0002 10
0.00021 6
0.00022 11
0.00023 10
0.00024 6
0.00025 8
0.00026 11
0.00027 12
0.00028 8
0.00029 9
0.0003 6
0.00031 10
0.00032 13
0.00033 10
0.00034 13
0.00035 4
0.00036 6
0.00037 9
0.00038 9
0.00039 10
0.0004 9
0.00041 9
0.00042 12
0.00043 7
0.00044 8
0.00045 7
0.00046 4
0.00047 9
0.00048 13
0.00049 6
0.0005 5
0.00051 9
0.00052 11
0.00053 8
0.00054 14
0.00055 13
0.00056 6
0.00057 11
0.00058 3
0.00059 7
0.0006 6
0.00061 5
0.00062 9
0.00063 9
0.00064 11
0.00065 8
0.00066 4
0.00067 8
0.00068 13
0.00069 9
0.0007 11
0.00071 8
0.00072 7
0.00073 9
0.00074 11
0.00075 6
0.00076 7
0.00077 6
0.00078 7
0.00079 9
0.0008 11
0.00081 8
0.00082 10
0.00083 12
0.00084 11
0.00085 10
0.00086 9
0.00087 13
0.00088 11
0.00089 7
0.0009 13
0.00091 8
0.00092 9
0.00093 8
0.00094 10
0.00095 6
0.00096 8
0.00097 11
0.00098 12
0.00099 7
0.001 10
